meter_id,timestamp,voltage,current,active_power
METER-00058,2026-04-14T16:00:00Z,230.15,13.605,2974.7
METER-00058,2026-04-14T17:00:00Z,231.79,50.729,11170.9
METER-00058,2026-04-14T18:00:00Z,229.24,49.852,10856.8
METER-00058,2026-04-14T19:00:00Z,231.12,48.383,10623.1
METER-00058,2026-04-14T20:00:00Z,228.43,48.301,10481.8
METER-00058,2026-04-14T21:00:00Z,235.43,47.382,10597.2
METER-00058,2026-04-14T22:00:00Z,227.79,47.839,10352.2
METER-00058,2026-04-14T23:00:00Z,229.53,11.646,2539.4
METER-00058,2026-04-15T00:00:00Z,230.39,0.013,2.9
METER-00058,2026-04-15T01:00:00Z,225.92,0.082,17.7
METER-00058,2026-04-15T02:00:00Z,230.36,0.084,18.4
METER-00058,2026-04-15T03:00:00Z,232.83,0.048,10.7
METER-00058,2026-04-15T04:00:00Z,231.25,0.077,16.8
METER-00058,2026-04-15T05:00:00Z,230.49,0.078,17.0
METER-00058,2026-04-15T06:00:00Z,231.02,8.01,1757.9
METER-00058,2026-04-15T07:00:00Z,230.45,10.123,2216.2
METER-00058,2026-04-15T08:00:00Z,231.24,34.613,7603.6
METER-00058,2026-04-15T09:00:00Z,233.46,31.29,6939.6
METER-00058,2026-04-15T10:00:00Z,231.23,31.169,6847.0
METER-00058,2026-04-15T11:00:00Z,233.43,28.858,6399.5
METER-00058,2026-04-15T12:00:00Z,228.92,12.047,2619.8
METER-00058,2026-04-15T13:00:00Z,229.67,10.125,2209.1
METER-00058,2026-04-15T14:00:00Z,226.44,10.961,2357.9
METER-00058,2026-04-15T15:00:00Z,230.31,14.309,3130.6
METER-00058,2026-04-15T16:00:00Z,229.65,11.585,2527.3
METER-00058,2026-04-15T17:00:00Z,229.82,47.406,10350.2
METER-00058,2026-04-15T18:00:00Z,231.09,49.454,10857.0
METER-00058,2026-04-15T19:00:00Z,228.9,46.679,10150.4
METER-00058,2026-04-15T20:00:00Z,232.29,48.311,10660.8
METER-00058,2026-04-15T21:00:00Z,226.59,49.55,10666.0
METER-00058,2026-04-15T22:00:00Z,229.62,44.087,9617.1
METER-00058,2026-04-15T23:00:00Z,228.35,10.15,2201.9
METER-00059,2026-04-09T00:00:00Z,226.14,5.523,1186.5
METER-00059,2026-04-09T01:00:00Z,231.93,2.322,511.6
METER-00059,2026-04-09T02:00:00Z,229.54,5.31,1158.0
METER-00059,2026-04-09T03:00:00Z,229.69,3.124,681.7
METER-00059,2026-04-09T04:00:00Z,228.08,5.383,1166.4
METER-00059,2026-04-09T05:00:00Z,231.62,5.467,1203.0
METER-00059,2026-04-09T06:00:00Z,226.11,2.954,634.5
METER-00059,2026-04-09T07:00:00Z,228.69,3.585,778.8
METER-00059,2026-04-09T08:00:00Z,229.94,6.998,1528.6
METER-00059,2026-04-09T09:00:00Z,232.27,31.884,7035.3
METER-00059,2026-04-09T10:00:00Z,233.02,34.646,7669.7
METER-00059,2026-04-09T11:00:00Z,228.0,31.815,6891.3
METER-00059,2026-04-09T12:00:00Z,230.16,30.416,6650.5
METER-00059,2026-04-09T13:00:00Z,231.81,34.014,7490.5
METER-00059,2026-04-09T14:00:00Z,230.48,31.311,6855.7
METER-00059,2026-04-09T15:00:00Z,231.42,29.97,6588.9
METER-00059,2026-04-09T16:00:00Z,226.86,28.943,6237.7
METER-00059,2026-04-09T17:00:00Z,227.02,27.935,6024.8
METER-00059,2026-04-09T18:00:00Z,233.27,30.062,6661.9
METER-00059,2026-04-09T19:00:00Z,231.95,5.322,1172.7
METER-00059,2026-04-09T20:00:00Z,232.34,5.568,1229.0
METER-00059,2026-04-09T21:00:00Z,228.2,6.926,1501.4
METER-00059,2026-04-09T22:00:00Z,227.86,5.616,1215.6
METER-00059,2026-04-09T23:00:00Z,227.78,8.472,1833.2
METER-00059,2026-04-10T00:00:00Z,231.21,8.144,1788.7
METER-00059,2026-04-10T01:00:00Z,230.78,2.07,453.9
METER-00059,2026-04-10T02:00:00Z,228.36,2.261,490.5
METER-00059,2026-04-10T03:00:00Z,228.9,5.442,1183.3
METER-00059,2026-04-10T04:00:00Z,229.03,4.574,995.2
METER-00059,2026-04-10T05:00:00Z,232.8,1.03,227.9
METER-00059,2026-04-10T06:00:00Z,229.78,6.3,1375.2
METER-00059,2026-04-10T07:00:00Z,228.54,5.257,1141.3
METER-00059,2026-04-10T08:00:00Z,229.45,1.441,314.0
METER-00059,2026-04-10T09:00:00Z,229.92,32.002,6990.0
METER-00059,2026-04-10T10:00:00Z,230.26,31.439,6877.1
METER-00059,2026-04-10T11:00:00Z,228.89,27.824,6050.4
METER-00059,2026-04-10T12:00:00Z,229.01,30.858,6713.5
METER-00059,2026-04-10T13:00:00Z,233.89,29.858,6634.3
METER-00059,2026-04-10T14:00:00Z,228.21,30.954,6710.8
METER-00059,2026-04-10T15:00:00Z,228.3,33.667,7301.8
METER-00059,2026-04-10T16:00:00Z,231.69,29.57,6508.6
METER-00059,2026-04-10T17:00:00Z,231.57,28.596,6290.9
METER-00059,2026-04-10T18:00:00Z,231.46,28.294,6221.5
METER-00059,2026-04-10T19:00:00Z,231.29,3.148,691.8
METER-00059,2026-04-10T20:00:00Z,228.07,4.617,1000.3
METER-00059,2026-04-10T21:00:00Z,227.91,8.463,1832.3
METER-00059,2026-04-10T22:00:00Z,226.75,3.168,682.3
METER-00059,2026-04-10T23:00:00Z,233.03,4.274,946.1
METER-00059,2026-04-11T00:00:00Z,231.48,8.179,1798.6
METER-00059,2026-04-11T01:00:00Z,229.7,4.751,1036.7
METER-00059,2026-04-11T02:00:00Z,227.97,8.311,1799.8
METER-00059,2026-04-11T03:00:00Z,229.74,5.25,1145.9
METER-00059,2026-04-11T04:00:00Z,234.15,4.318,960.6
METER-00059,2026-04-11T05:00:00Z,232.02,2.858,629.9
METER-00059,2026-04-11T06:00:00Z,232.74,0.7,154.7
METER-00059,2026-04-11T07:00:00Z,228.87,8.7,1891.6
METER-00059,2026-04-11T08:00:00Z,233.28,4.727,1047.7
METER-00059,2026-04-11T09:00:00Z,226.58,30.652,6598.0
METER-00059,2026-04-11T10:00:00Z,230.09,35.488,7757.0
METER-00059,2026-04-11T11:00:00Z,228.0,36.286,7859.6
METER-00059,2026-04-11T12:00:00Z,229.29,30.105,6557.5
METER-00059,2026-04-11T13:00:00Z,229.27,30.013,6537.0
METER-00059,2026-04-11T14:00:00Z,232.54,35.217,7779.8
METER-00059,2026-04-11T15:00:00Z,231.61,25.006,5502.0
METER-00059,2026-04-11T16:00:00Z,230.14,30.878,6750.8
METER-00059,2026-04-11T17:00:00Z,229.83,33.101,7227.3
METER-00059,2026-04-11T18:00:00Z,231.71,29.453,6483.2
METER-00059,2026-04-11T19:00:00Z,230.51,4.017,879.6
METER-00059,2026-04-11T20:00:00Z,228.58,3.08,668.9
METER-00059,2026-04-11T21:00:00Z,230.34,5.481,1199.4
METER-00059,2026-04-11T22:00:00Z,228.8,5.105,1109.7
METER-00059,2026-04-11T23:00:00Z,229.28,4.039,879.8
METER-00059,2026-04-12T00:00:00Z,229.38,7.172,1562.8
METER-00059,2026-04-12T01:00:00Z,232.51,9.043,1997.6
METER-00059,2026-04-12T02:00:00Z,230.18,2.856,624.5
METER-00059,2026-04-12T03:00:00Z,225.76,3.941,845.3
METER-00059,2026-04-12T04:00:00Z,230.45,4.458,976.0
METER-00059,2026-04-12T05:00:00Z,233.05,8.797,1947.7
METER-00059,2026-04-12T06:00:00Z,228.75,7.781,1690.8
METER-00059,2026-04-12T07:00:00Z,234.01,2.042,454.0
METER-00059,2026-04-12T08:00:00Z,232.01,4.657,1026.3
METER-00059,2026-04-12T09:00:00Z,229.83,31.913,6967.8
METER-00059,2026-04-12T10:00:00Z,228.84,30.135,6551.3
METER-00059,2026-04-12T11:00:00Z,229.91,33.333,7280.6
METER-00059,2026-04-12T12:00:00Z,229.36,30.505,6646.8
METER-00059,2026-04-12T13:00:00Z,232.09,29.004,6394.9
METER-00059,2026-04-12T14:00:00Z,229.58,32.19,7020.8
METER-00059,2026-04-12T15:00:00Z,233.58,32.593,7232.2
METER-00059,2026-04-12T16:00:00Z,233.54,34.497,7653.7
METER-00059,2026-04-12T17:00:00Z,226.01,35.999,7729.4
METER-00059,2026-04-12T18:00:00Z,232.75,31.711,7011.8
METER-00059,2026-04-12T19:00:00Z,231.43,3.058,672.3
METER-00059,2026-04-12T20:00:00Z,230.53,4.854,1063.0
METER-00059,2026-04-12T21:00:00Z,230.7,5.642,1236.6
METER-00059,2026-04-12T22:00:00Z,231.24,4.1,900.7
METER-00059,2026-04-12T23:00:00Z,232.77,5.641,1247.4
METER-00059,2026-04-13T00:00:00Z,229.43,10.225,2228.8
METER-00059,2026-04-13T01:00:00Z,225.88,3.474,745.5
METER-00059,2026-04-13T02:00:00Z,229.1,3.303,718.9
METER-00059,2026-04-13T03:00:00Z,224.61,1.771,377.8
METER-00059,2026-04-13T04:00:00Z,223.31,1.757,372.8
METER-00059,2026-04-13T05:00:00Z,231.88,7.022,1546.9
METER-00059,2026-04-13T06:00:00Z,229.27,3.45,751.4
METER-00059,2026-04-13T07:00:00Z,231.79,4.364,961.0
METER-00059,2026-04-13T08:00:00Z,228.03,12.922,2799.2
METER-00059,2026-04-13T09:00:00Z,231.53,34.748,7642.9
METER-00059,2026-04-13T10:00:00Z,230.37,29.663,6492.0
METER-00059,2026-04-13T11:00:00Z,231.75,32.072,7061.1
METER-00059,2026-04-13T12:00:00Z,227.62,31.165,6738.9
METER-00059,2026-04-13T13:00:00Z,228.36,35.241,7645.5
METER-00059,2026-04-13T14:00:00Z,229.74,29.446,6426.6
METER-00059,2026-04-13T15:00:00Z,225.05,34.269,7326.7
METER-00059,2026-04-13T16:00:00Z,229.51,36.277,7909.6
METER-00059,2026-04-13T17:00:00Z,231.58,34.243,7533.3
METER-00059,2026-04-13T18:00:00Z,233.2,30.138,6676.7
METER-00059,2026-04-13T19:00:00Z,227.96,5.304,1148.7
METER-00059,2026-04-13T20:00:00Z,229.55,5.397,1176.9
METER-00059,2026-04-13T21:00:00Z,228.91,5.446,1184.3
METER-00059,2026-04-13T22:00:00Z,233.65,1.84,408.4
METER-00059,2026-04-13T23:00:00Z,229.87,4.937,1078.1
METER-00059,2026-04-14T00:00:00Z,232.1,2.299,506.9
METER-00059,2026-04-14T01:00:00Z,231.49,6.397,1406.9
METER-00059,2026-04-14T02:00:00Z,226.75,0.0,0.0
METER-00059,2026-04-14T03:00:00Z,226.02,2.402,515.6
METER-00059,2026-04-14T04:00:00Z,229.81,4.978,1086.7
METER-00059,2026-04-14T05:00:00Z,234.57,0.0,0.0
METER-00059,2026-04-14T06:00:00Z,234.54,4.786,1066.4
METER-00059,2026-04-14T07:00:00Z,227.55,5.619,1214.7
METER-00059,2026-04-14T08:00:00Z,230.36,2.482,543.2
METER-00059,2026-04-14T09:00:00Z,228.28,26.705,5791.4
METER-00059,2026-04-14T10:00:00Z,230.97,28.034,6151.1
METER-00059,2026-04-14T11:00:00Z,230.19,30.77,6729.0
METER-00059,2026-04-14T12:00:00Z,227.22,26.814,5788.0
METER-00059,2026-04-14T13:00:00Z,227.42,31.215,6744.1
METER-00059,2026-04-14T14:00:00Z,226.54,32.755,7049.3
METER-00059,2026-04-14T15:00:00Z,230.56,20.674,4528.3
METER-00059,2026-04-14T16:00:00Z,230.77,26.578,5826.8
METER-00059,2026-04-14T17:00:00Z,233.77,26.306,5842.1
METER-00059,2026-04-14T18:00:00Z,230.4,26.643,5831.6
METER-00059,2026-04-14T19:00:00Z,228.43,0.735,159.4
METER-00059,2026-04-14T20:00:00Z,231.52,2.108,463.6
METER-00059,2026-04-14T21:00:00Z,230.56,0.797,174.5
METER-00059,2026-04-14T22:00:00Z,229.98,2.361,515.9
METER-00059,2026-04-14T23:00:00Z,229.8,7.465,1629.7
METER-00059,2026-04-15T00:00:00Z,228.83,5.287,1149.3
METER-00059,2026-04-15T01:00:00Z,229.18,2.039,444.0
METER-00059,2026-04-15T02:00:00Z,229.73,4.155,906.7
METER-00059,2026-04-15T03:00:00Z,228.42,3.838,832.8
METER-00059,2026-04-15T04:00:00Z,229.94,1.44,314.6
METER-00059,2026-04-15T05:00:00Z,230.31,2.413,528.0
METER-00059,2026-04-15T06:00:00Z,229.67,7.463,1628.3
METER-00059,2026-04-15T07:00:00Z,227.53,1.655,357.8
METER-00059,2026-04-15T08:00:00Z,230.48,3.166,693.3
METER-00059,2026-04-15T09:00:00Z,226.5,26.92,5792.5
METER-00059,2026-04-15T10:00:00Z,231.24,22.49,4940.7
METER-00059,2026-04-15T11:00:00Z,227.55,27.079,5853.8
METER-00059,2026-04-15T12:00:00Z,229.19,24.247,5279.4
METER-00059,2026-04-15T13:00:00Z,231.48,23.832,5240.8
METER-00059,2026-04-15T14:00:00Z,226.3,27.858,5988.9
METER-00059,2026-04-15T15:00:00Z,230.8,24.554,5383.9
METER-00059,2026-04-15T16:00:00Z,233.24,24.983,5535.6
METER-00059,2026-04-15T17:00:00Z,226.72,26.157,5633.8
METER-00059,2026-04-15T18:00:00Z,230.24,27.772,6074.6
METER-00059,2026-04-15T19:00:00Z,233.77,5.097,1132.0
METER-00059,2026-04-15T20:00:00Z,228.6,4.835,1050.0
METER-00059,2026-04-15T21:00:00Z,231.54,2.52,554.3
METER-00059,2026-04-15T22:00:00Z,228.93,3.844,836.0
METER-00059,2026-04-15T23:00:00Z,232.32,1.201,265.0
METER-00060,2026-04-09T00:00:00Z,229.92,5.059,1105.0
METER-00060,2026-04-09T01:00:00Z,229.57,6.792,1481.3
METER-00060,2026-04-09T02:00:00Z,231.84,4.068,895.9
METER-00060,2026-04-09T03:00:00Z,231.06,2.812,617.2
METER-00060,2026-04-09T04:00:00Z,232.02,6.374,1405.0
METER-00060,2026-04-09T05:00:00Z,232.61,4.742,1047.9
METER-00060,2026-04-09T06:00:00Z,228.9,5.662,1231.2
METER-00060,2026-04-09T07:00:00Z,231.79,21.743,4787.8
METER-00060,2026-04-09T08:00:00Z,228.67,21.875,4752.2
METER-00060,2026-04-09T09:00:00Z,228.46,24.469,5310.7
METER-00060,2026-04-09T10:00:00Z,229.12,6.144,1337.4
METER-00060,2026-04-09T11:00:00Z,227.4,3.275,707.5
METER-00060,2026-04-09T12:00:00Z,230.54,1.975,432.5
METER-00060,2026-04-09T13:00:00Z,229.58,4.0,872.4
METER-00060,2026-04-09T14:00:00Z,227.4,3.9,842.5
METER-00060,2026-04-09T15:00:00Z,230.85,6.407,1405.0
METER-00060,2026-04-09T16:00:00Z,227.28,6.758,1459.1
METER-00060,2026-04-09T17:00:00Z,231.18,4.28,940.0
METER-00060,2026-04-09T18:00:00Z,230.32,30.757,6729.6
METER-00060,2026-04-09T19:00:00Z,226.87,27.801,5991.7
METER-00060,2026-04-09T20:00:00Z,229.71,28.889,6304.4
METER-00060,2026-04-09T21:00:00Z,230.46,29.496,6457.7
METER-00060,2026-04-09T22:00:00Z,229.57,27.908,6086.5
METER-00060,2026-04-09T23:00:00Z,228.73,31.943,6941.1
METER-00060,2026-04-10T00:00:00Z,230.44,4.789,1048.4
METER-00060,2026-04-10T01:00:00Z,228.77,1.662,361.2
METER-00060,2026-04-10T02:00:00Z,232.7,6.437,1423.0
METER-00060,2026-04-10T03:00:00Z,231.66,5.063,1114.3
METER-00060,2026-04-10T04:00:00Z,231.54,3.886,854.7
METER-00060,2026-04-10T05:00:00Z,232.1,5.726,1262.5
METER-00060,2026-04-10T06:00:00Z,230.21,3.847,841.4
METER-00060,2026-04-10T07:00:00Z,230.2,23.133,5059.1
METER-00060,2026-04-10T08:00:00Z,229.27,27.081,5898.2
METER-00060,2026-04-10T09:00:00Z,234.02,26.294,5845.7
METER-00060,2026-04-10T10:00:00Z,232.07,2.914,642.5
METER-00060,2026-04-10T11:00:00Z,228.34,6.799,1474.8
METER-00060,2026-04-10T12:00:00Z,228.81,6.068,1319.0
METER-00060,2026-04-10T13:00:00Z,231.92,3.236,713.0
METER-00060,2026-04-10T14:00:00Z,230.72,6.676,1463.3
METER-00060,2026-04-10T15:00:00Z,226.76,2.184,470.4
METER-00060,2026-04-10T16:00:00Z,229.02,5.234,1138.8
METER-00060,2026-04-10T17:00:00Z,228.67,4.755,1033.0
METER-00060,2026-04-10T18:00:00Z,230.72,30.546,6695.3
METER-00060,2026-04-10T19:00:00Z,227.64,31.331,6775.6
METER-00060,2026-04-10T20:00:00Z,229.19,28.035,6104.0
METER-00060,2026-04-10T21:00:00Z,231.34,28.897,6350.7
METER-00060,2026-04-10T22:00:00Z,232.92,29.639,6558.4
METER-00060,2026-04-10T23:00:00Z,227.91,34.958,7568.9
METER-00060,2026-04-11T00:00:00Z,228.86,7.269,1580.5
METER-00060,2026-04-11T01:00:00Z,229.88,4.905,1071.2
METER-00060,2026-04-11T02:00:00Z,230.47,4.381,959.2
METER-00060,2026-04-11T03:00:00Z,230.55,5.349,1171.6
METER-00060,2026-04-11T04:00:00Z,233.82,3.797,843.5
METER-00060,2026-04-11T05:00:00Z,231.25,3.326,730.6
METER-00060,2026-04-11T06:00:00Z,228.77,4.886,1061.9
METER-00060,2026-04-11T07:00:00Z,228.51,26.914,5842.7
METER-00060,2026-04-11T08:00:00Z,231.27,1.026,225.5
METER-00060,2026-04-11T09:00:00Z,232.76,1.308,289.2
METER-00060,2026-04-11T10:00:00Z,230.36,1.372,300.3
METER-00060,2026-04-11T11:00:00Z,230.18,2.211,483.5
METER-00060,2026-04-11T12:00:00Z,228.92,5.684,1236.2
METER-00060,2026-04-11T13:00:00Z,230.06,0.993,217.0
METER-00060,2026-04-11T14:00:00Z,230.13,5.463,1194.3
METER-00060,2026-04-11T15:00:00Z,227.84,1.89,409.0
METER-00060,2026-04-11T16:00:00Z,230.21,4.762,1041.4
METER-00060,2026-04-11T17:00:00Z,227.04,2.202,475.0
METER-00060,2026-04-11T18:00:00Z,229.87,33.216,7253.6
METER-00060,2026-04-11T19:00:00Z,230.53,32.841,7192.3
METER-00060,2026-04-11T20:00:00Z,226.86,32.996,7111.0
METER-00060,2026-04-11T21:00:00Z,229.09,28.476,6197.6
METER-00060,2026-04-11T22:00:00Z,232.82,31.58,6984.7
METER-00060,2026-04-11T23:00:00Z,232.29,32.083,7079.8
METER-00060,2026-04-12T00:00:00Z,229.06,7.321,1593.1
METER-00060,2026-04-12T01:00:00Z,231.37,3.761,826.6
METER-00060,2026-04-12T02:00:00Z,233.97,5.37,1193.6
METER-00060,2026-04-12T03:00:00Z,228.68,6.462,1403.9
METER-00060,2026-04-12T04:00:00Z,231.98,4.642,1023.0
METER-00060,2026-04-12T05:00:00Z,230.99,4.072,893.5
METER-00060,2026-04-12T06:00:00Z,228.62,5.837,1267.8
METER-00060,2026-04-12T07:00:00Z,225.49,25.546,5472.4
METER-00060,2026-04-12T08:00:00Z,233.75,25.219,5600.1
METER-00060,2026-04-12T09:00:00Z,228.89,30.94,6727.9
METER-00060,2026-04-12T10:00:00Z,228.78,4.8,1043.3
METER-00060,2026-04-12T11:00:00Z,231.21,5.635,1237.7
METER-00060,2026-04-12T12:00:00Z,228.38,1.046,227.0
METER-00060,2026-04-12T13:00:00Z,229.42,3.268,712.3
METER-00060,2026-04-12T14:00:00Z,231.15,5.519,1212.0
METER-00060,2026-04-12T15:00:00Z,228.1,4.839,1048.6
METER-00060,2026-04-12T16:00:00Z,230.17,8.139,1779.7
METER-00060,2026-04-12T17:00:00Z,228.8,6.125,1331.2
METER-00060,2026-04-12T18:00:00Z,229.58,31.913,6960.2
METER-00060,2026-04-12T19:00:00Z,232.6,31.837,7035.1
METER-00060,2026-04-12T20:00:00Z,227.73,35.48,7676.0
METER-00060,2026-04-12T21:00:00Z,230.91,34.863,7647.9
METER-00060,2026-04-12T22:00:00Z,228.34,34.321,7445.0
METER-00060,2026-04-12T23:00:00Z,228.75,33.833,7352.3
METER-00060,2026-04-13T00:00:00Z,231.11,2.148,471.6
METER-00060,2026-04-13T01:00:00Z,229.83,5.071,1107.1
METER-00060,2026-04-13T02:00:00Z,234.75,4.789,1068.1
METER-00060,2026-04-13T03:00:00Z,230.74,3.729,817.5
METER-00060,2026-04-13T04:00:00Z,230.58,3.898,853.9
METER-00060,2026-04-13T05:00:00Z,231.96,6.693,1475.0
METER-00060,2026-04-13T06:00:00Z,232.57,5.463,1206.9
METER-00060,2026-04-13T07:00:00Z,231.35,30.061,6606.9
METER-00060,2026-04-13T08:00:00Z,229.22,27.652,6021.3
METER-00060,2026-04-13T09:00:00Z,228.84,29.016,6308.1
METER-00060,2026-04-13T10:00:00Z,227.88,6.262,1355.6
METER-00060,2026-04-13T11:00:00Z,233.52,5.381,1193.8
METER-00060,2026-04-13T12:00:00Z,232.21,7.388,1629.8
METER-00060,2026-04-13T13:00:00Z,230.5,6.335,1387.2
METER-00060,2026-04-13T14:00:00Z,227.55,3.635,785.7
METER-00060,2026-04-13T15:00:00Z,229.31,5.601,1220.2
METER-00060,2026-04-13T16:00:00Z,230.06,5.892,1287.7
METER-00060,2026-04-13T17:00:00Z,229.84,4.007,874.9
METER-00060,2026-04-13T18:00:00Z,228.68,32.72,7108.3
METER-00060,2026-04-13T19:00:00Z,231.75,32.104,7068.1
METER-00060,2026-04-13T20:00:00Z,232.93,32.281,7143.3
METER-00060,2026-04-13T21:00:00Z,227.98,36.983,8009.6
METER-00060,2026-04-13T22:00:00Z,230.56,30.456,6670.9
METER-00060,2026-04-13T23:00:00Z,228.77,33.489,7278.0
METER-00060,2026-04-14T00:00:00Z,229.2,5.597,1218.7
METER-00060,2026-04-14T01:00:00Z,227.75,5.9,1276.6
METER-00060,2026-04-14T02:00:00Z,230.18,3.675,803.7
METER-00060,2026-04-14T03:00:00Z,229.4,2.704,589.3
METER-00060,2026-04-14T04:00:00Z,229.13,4.773,1038.9
METER-00060,2026-04-14T05:00:00Z,227.78,3.981,861.4
METER-00060,2026-04-14T06:00:00Z,226.85,1.964,423.4
METER-00060,2026-04-14T07:00:00Z,229.7,28.42,6201.5
METER-00060,2026-04-14T08:00:00Z,231.83,31.291,6891.4
METER-00060,2026-04-14T09:00:00Z,229.22,29.168,6351.6
METER-00060,2026-04-14T10:00:00Z,228.11,3.299,714.8
METER-00060,2026-04-14T11:00:00Z,230.98,6.21,1362.7
METER-00060,2026-04-14T12:00:00Z,229.82,2.995,654.0
METER-00060,2026-04-14T13:00:00Z,232.62,5.291,1169.2
METER-00060,2026-04-14T14:00:00Z,228.82,4.505,979.3
METER-00060,2026-04-14T15:00:00Z,231.97,6.222,1371.2
METER-00060,2026-04-14T16:00:00Z,231.15,7.247,1591.5
METER-00060,2026-04-14T17:00:00Z,227.34,5.123,1106.5
METER-00060,2026-04-14T18:00:00Z,229.6,33.919,7398.3
METER-00060,2026-04-14T19:00:00Z,230.72,37.765,8277.4
METER-00060,2026-04-14T20:00:00Z,229.76,37.855,8262.7
METER-00060,2026-04-14T21:00:00Z,230.29,37.358,8172.9
METER-00060,2026-04-14T22:00:00Z,231.57,35.465,7801.9
METER-00060,2026-04-14T23:00:00Z,229.87,35.606,7775.6
METER-00060,2026-04-15T00:00:00Z,226.44,6.139,1320.6
METER-00060,2026-04-15T01:00:00Z,231.1,4.364,958.1
METER-00060,2026-04-15T02:00:00Z,231.34,5.988,1316.0
METER-00060,2026-04-15T03:00:00Z,231.9,4.08,898.8
METER-00060,2026-04-15T04:00:00Z,226.92,8.211,1770.2
METER-00060,2026-04-15T05:00:00Z,230.06,5.353,1169.9
METER-00060,2026-04-15T06:00:00Z,230.89,3.791,831.4
METER-00060,2026-04-15T07:00:00Z,228.59,25.703,5581.6
METER-00060,2026-04-15T08:00:00Z,232.7,27.787,6142.6
METER-00060,2026-04-15T09:00:00Z,227.83,31.1,6731.3
METER-00060,2026-04-15T10:00:00Z,228.16,4.463,967.4
METER-00060,2026-04-15T11:00:00Z,230.1,6.706,1466.0
METER-00060,2026-04-15T12:00:00Z,232.11,6.512,1435.9
METER-00060,2026-04-15T13:00:00Z,228.33,5.183,1124.2
METER-00060,2026-04-15T14:00:00Z,229.51,4.065,886.3
METER-00060,2026-04-15T15:00:00Z,230.77,7.553,1655.8
METER-00060,2026-04-15T16:00:00Z,233.2,4.438,983.1
METER-00060,2026-04-15T17:00:00Z,226.12,2.495,535.9
METER-00060,2026-04-15T18:00:00Z,229.32,36.025,7848.1
METER-00060,2026-04-15T19:00:00Z,229.01,37.064,8063.9
METER-00060,2026-04-15T20:00:00Z,228.94,35.254,7667.4
METER-00060,2026-04-15T21:00:00Z,229.29,37.893,8254.2
METER-00060,2026-04-15T22:00:00Z,231.36,33.815,7432.0
METER-00060,2026-04-15T23:00:00Z,231.52,32.452,7137.6
METER-00061,2026-04-09T00:00:00Z,231.75,8.964,1973.6
METER-00061,2026-04-09T01:00:00Z,233.11,4.525,1002.1
METER-00061,2026-04-09T02:00:00Z,232.65,5.462,1207.3
METER-00061,2026-04-09T03:00:00Z,230.34,9.253,2024.7
METER-00061,2026-04-09T04:00:00Z,233.77,7.47,1658.9
METER-00061,2026-04-09T05:00:00Z,228.81,3.099,673.7
METER-00061,2026-04-09T06:00:00Z,229.97,6.469,1413.4
METER-00061,2026-04-09T07:00:00Z,232.41,28.801,6358.8
METER-00061,2026-04-09T08:00:00Z,229.03,31.699,6897.0
METER-00061,2026-04-09T09:00:00Z,231.5,31.382,6901.9
METER-00061,2026-04-09T10:00:00Z,228.13,9.223,1998.9
METER-00061,2026-04-09T11:00:00Z,231.86,2.408,530.3
METER-00061,2026-04-09T12:00:00Z,228.95,8.958,1948.3
METER-00061,2026-04-09T13:00:00Z,228.47,5.236,1136.4
METER-00061,2026-04-09T14:00:00Z,230.45,2.587,566.5
METER-00061,2026-04-09T15:00:00Z,231.64,5.602,1232.7
METER-00061,2026-04-09T16:00:00Z,233.85,8.516,1891.8
METER-00061,2026-04-09T17:00:00Z,226.52,6.659,1433.0
METER-00061,2026-04-09T18:00:00Z,228.95,36.426,7922.7
METER-00061,2026-04-09T19:00:00Z,231.55,40.28,8860.3
METER-00061,2026-04-09T20:00:00Z,231.12,38.356,8421.6
METER-00061,2026-04-09T21:00:00Z,229.1,40.216,8752.9
METER-00061,2026-04-09T22:00:00Z,232.43,35.939,7935.5
METER-00061,2026-04-09T23:00:00Z,230.8,45.178,9905.8
METER-00061,2026-04-10T00:00:00Z,232.93,9.362,2071.6
METER-00061,2026-04-10T01:00:00Z,227.79,5.173,1119.5
METER-00061,2026-04-10T02:00:00Z,228.69,4.012,871.6
METER-00061,2026-04-10T03:00:00Z,229.97,5.565,1215.9
METER-00061,2026-04-10T04:00:00Z,229.76,5.511,1202.8
METER-00061,2026-04-10T05:00:00Z,229.48,2.915,635.4
METER-00061,2026-04-10T06:00:00Z,230.33,6.972,1525.5
METER-00061,2026-04-10T07:00:00Z,230.48,27.041,5920.8
METER-00061,2026-04-10T08:00:00Z,230.7,33.469,7335.4
METER-00061,2026-04-10T09:00:00Z,232.28,30.474,6724.5
METER-00061,2026-04-10T10:00:00Z,229.78,7.451,1626.6
METER-00061,2026-04-10T11:00:00Z,228.5,7.814,1696.2
METER-00061,2026-04-10T12:00:00Z,230.2,1.789,391.3
METER-00061,2026-04-10T13:00:00Z,229.33,6.514,1419.1
METER-00061,2026-04-10T14:00:00Z,230.07,4.299,939.5
METER-00061,2026-04-10T15:00:00Z,229.33,3.2,697.3
METER-00061,2026-04-10T16:00:00Z,227.78,4.694,1015.7
METER-00061,2026-04-10T17:00:00Z,227.73,7.774,1681.8
METER-00061,2026-04-10T18:00:00Z,229.78,40.197,8774.7
METER-00061,2026-04-10T19:00:00Z,229.6,41.682,9091.7
METER-00061,2026-04-10T20:00:00Z,234.44,42.027,9360.1
METER-00061,2026-04-10T21:00:00Z,231.0,41.517,9110.8
